message_id,vader_cont,vader_label,lm_n_tokens,lm_n_neg,lm_n_pos,lm_cont,lm_label,finbert_label,finbert_cont,roberta_label,roberta_cont
1979234917314703636,-0.7579,negative,55,2,0,-0.03636363636363636,negative,neutral,-0.06794128194451332,neutral,-0.367482278496027
1979145646373298511,-0.3566,negative,50,1,0,-0.02,negative,negative,-0.48923926427960396,negative,-0.5949677433818579
1978942873191223732,0.0,neutral,47,2,0,-0.0425531914893617,negative,neutral,-0.01345505379140377,negative,-0.5578662194311619
1978776568534057039,0.7184,positive,52,0,1,0.019230769230769232,positive,neutral,-0.004289835691452026,negative,-0.525128461420536
1978107864410386681,0.5859,positive,54,1,1,0.0,neutral,neutral,0.06909787282347679,positive,0.8380554297473282
1977876001594982609,0.5859,positive,34,0,0,0.0,neutral,neutral,0.1582402139902115,neutral,0.07221884839236736
1977855795686408443,0.2828,positive,36,1,0,-0.027777777777777776,negative,neutral,0.0342399887740612,positive,0.6698062038049102
1977680936952299602,0.6597,positive,48,1,0,-0.020833333333333332,negative,neutral,0.09364546090364456,positive,0.6141554615460336
1977436854300594563,0.8805,positive,31,0,0,0.0,neutral,neutral,0.16616060212254524,positive,0.9597331625409424
1977424592156369153,-0.2263,negative,53,1,0,-0.018867924528301886,negative,neutral,0.10315744951367378,neutral,-0.02604071795940399
1977414479479767213,-0.3182,negative,14,0,0,0.0,neutral,neutral,-0.22877797484397888,negative,-0.330511137843132
1977387588169146519,-0.8225,negative,40,2,0,-0.05,negative,negative,-0.5487571358680725,negative,-0.8849487127736211
1977060415373984184,-0.9565,negative,29,2,0,-0.06896551724137931,negative,negative,-0.7410568371415138,negative,-0.9448299086652696
1976760070047232128,0.0,neutral,13,0,1,0.07692307692307693,positive,positive,0.6443623304367065,neutral,0.34999608155339956
1976273239228952976,0.2023,positive,27,0,0,0.0,neutral,neutral,0.39357283525168896,positive,0.5227702860720456
1976238927016231368,0.0,neutral,52,1,0,-0.019230769230769232,negative,negative,-0.7951093558222055,neutral,-0.14283650740981102
1976051448929517675,-0.3071,negative,50,2,0,-0.04,negative,neutral,-0.2924460284411907,negative,-0.8420652057975531
1975951107198500913,-0.6278,negative,47,1,0,-0.02127659574468085,negative,neutral,-0.03331766277551651,negative,-0.3938411548733711
1975934735173169290,-0.7845,negative,44,2,0,-0.045454545454545456,negative,neutral,0.05911653861403465,negative,-0.7371752392500639
1975928145271197719,0.1381,positive,48,1,1,0.0,neutral,neutral,0.09819566830992699,negative,-0.7105530370026827
1975708632915288222,0.7003,positive,47,0,3,0.06382978723404255,positive,neutral,0.11342152487486601,neutral,0.06608949787914753
1975558293759402296,0.5505,positive,55,0,1,0.01818181818181818,positive,neutral,-0.08114708587527275,neutral,0.07118356972932816
1975509943840084201,-0.9605,negative,45,3,1,-0.044444444444444446,negative,negative,-0.7203063350170851,negative,-0.8536758925765753
1975261058966429871,0.0772,positive,54,0,0,0.0,neutral,neutral,-0.023349009454250336,neutral,0.06432663649320602
1975111947038413217,0.8779,positive,44,0,1,0.022727272727272728,positive,positive,0.5984487198293209,positive,0.6289584222249687
1975093995488608572,-0.0258,neutral,42,2,0,-0.047619047619047616,negative,neutral,-0.3158896006643772,negative,-0.850897952914238
1975055010896679187,0.7494,positive,55,0,0,0.0,neutral,neutral,0.448931354098022,positive,0.8568517426028848
1974951272701976763,-0.8047,negative,39,1,0,-0.02564102564102564,negative,neutral,-0.12740863673388958,negative,-0.676758348941803
1974641150704382380,-0.1511,negative,30,0,0,0.0,neutral,neutral,0.06677605211734772,negative,-0.4972148835659027
1974556701534609651,-0.7958,negative,41,2,1,-0.024390243902439025,negative,negative,-0.7945096213370562,negative,-0.7847786331549287
1974432064578752608,0.0,neutral,17,0,0,0.0,neutral,neutral,0.012826450169086456,neutral,0.06419390998780727
1974295901360566424,0.0772,positive,10,0,0,0.0,neutral,positive,0.8737610466778278,positive,0.5074881138280034
1974280157507826139,0.0341,neutral,37,0,0,0.0,neutral,neutral,-0.10895649343729019,negative,-0.6541337762027979
1974070333872206292,0.6996,positive,43,0,1,0.023255813953488372,positive,neutral,0.0352926030755043,neutral,0.30108290165662766
1973712400353239329,0.5574,positive,15,0,0,0.0,neutral,neutral,0.1276919711381197,neutral,0.2570353215560317
1972618054489231513,0.434,positive,45,3,0,-0.06666666666666667,negative,neutral,-0.020153362303972244,neutral,-0.4404483698308468
1972426024303591573,-0.2023,negative,55,1,1,0.0,neutral,neutral,0.26625038497149944,neutral,-0.25244995206594467
1971976324215644400,0.0,neutral,16,0,0,0.0,neutral,neutral,0.09175074845552444,neutral,0.45605255849659443
1971461101100360133,0.3182,positive,38,0,0,0.0,neutral,positive,0.8005394018255174,positive,0.8084818278439343
1970848586704519411,0.0,neutral,20,1,0,-0.05,negative,neutral,-0.0073779672384262085,negative,-0.6293618176132441
1970749435350261912,0.2023,positive,45,1,0,-0.022222222222222223,negative,neutral,-0.036048099398612976,negative,-0.7653269097208977
1970688733339865493,0.0,neutral,26,0,0,0.0,neutral,neutral,0.028826488181948662,neutral,0.10369117022491992
1970515852253397384,0.5308,positive,44,1,1,0.0,neutral,neutral,0.046222396194934845,neutral,0.35226529091596603
1970488952256974948,0.6249,positive,50,0,0,0.0,neutral,neutral,0.05007631331682205,neutral,0.04889954254031181
1970407670080573847,-0.5859,negative,43,2,0,-0.046511627906976744,negative,neutral,0.10575959831476212,neutral,-0.1500939130783081
1970064007135625651,-0.6202,negative,31,2,0,-0.06451612903225806,negative,negative,-0.508913442492485,negative,-0.7448624921962619
1969956452736631107,0.0772,positive,9,1,0,-0.1111111111111111,negative,neutral,-0.4482819363474846,positive,0.6083768606185913
1969956229754581296,0.6114,positive,12,1,1,0.0,neutral,neutral,0.005888868123292923,positive,0.964351702015847
1969907699807838485,0.9274,positive,50,0,1,0.02,positive,neutral,0.17962966300547123,positive,0.8117549680173397
1969826212798144938,0.9246,positive,54,0,1,0.018518518518518517,positive,positive,0.5397641435265541,positive,0.7809741040691733
1969796604527014287,0.9221,positive,51,2,2,0.0,neutral,neutral,0.09880468621850014,negative,-0.5811131410300732
1969791151944392851,0.7553,positive,55,1,1,0.0,neutral,neutral,0.0983731672167778,neutral,0.1101665049791336
1969615581411504146,0.0,neutral,32,0,1,0.03125,positive,neutral,0.20677555911242962,positive,0.7746343421749771
1969597933466120621,0.0,neutral,15,0,0,0.0,neutral,neutral,0.044347066432237625,neutral,0.006096251308917999
1969568101529518440,-0.4404,negative,10,0,0,0.0,neutral,neutral,0.01631460338830948,negative,-0.7298041582107544
1969414648723358019,-0.2732,negative,48,2,2,0.0,neutral,neutral,0.30783490370959044,positive,0.642914735712111
1969411434275631281,0.0,neutral,6,0,0,0.0,neutral,neutral,-0.00366411916911602,neutral,0.004837293177843094
1969411220953284771,-0.069,negative,54,2,1,-0.018518518518518517,negative,neutral,0.018973376601934433,neutral,-0.2575700916349888
1969250405310710122,0.1154,positive,29,1,1,0.0,neutral,neutral,0.041826680302619934,neutral,0.09210114739835262
1969091255989932409,-0.7579,negative,30,4,1,-0.1,negative,neutral,-0.06360013037919998,neutral,-0.46738619543612003
1969052583261011999,-0.34,negative,32,1,0,-0.03125,negative,neutral,-0.1484218705445528,negative,-0.6154501438140869
1968838793735061515,-0.0772,negative,44,4,0,-0.09090909090909091,negative,neutral,-0.01269037276506424,neutral,-0.13213885575532913
1968782787890004438,0.0,neutral,18,0,0,0.0,neutral,neutral,-0.031876664608716965,neutral,0.07647711969912052
1968769044196262354,-0.5994,negative,27,3,0,-0.1111111111111111,negative,neutral,-0.33239034935832024,neutral,-0.39524993393570185
1968684021535187357,-0.6486,negative,50,2,0,-0.04,negative,negative,-0.9285159204155207,negative,-0.7134954780340195
1968664402678182040,0.5157,positive,31,1,0,-0.03225806451612903,negative,neutral,0.21107114851474762,neutral,0.3216765448451042
1968399914100019418,0.4404,positive,16,0,1,0.0625,positive,neutral,-0.16924355924129486,positive,0.908408182207495
1968341571956539794,-0.7424,negative,46,2,0,-0.043478260869565216,negative,neutral,-0.2747265435755253,negative,-0.8245243206620216
1968341433372537138,-0.7424,negative,47,2,0,-0.0425531914893617,negative,neutral,-0.2726098895072937,negative,-0.8169990312308073
1968322939008504256,-0.8832,negative,50,3,1,-0.04,negative,negative,-0.8433287823572755,negative,-0.8016643933951855
1968310453878362472,0.1581,positive,41,2,1,-0.024390243902439025,negative,neutral,0.09831039793789387,positive,0.6808388466015458
1968305063002247437,-0.7003,negative,40,1,0,-0.025,negative,negative,-0.6444362252950668,negative,-0.6150785479694605
1968282650298466778,-0.1531,negative,31,1,0,-0.03225806451612903,negative,negative,-0.8802698459476233,negative,-0.6605364345014095
1968020739749273612,0.1027,positive,44,1,0,-0.022727272727272728,negative,neutral,-0.016920994967222214,neutral,0.11962004005908966
1968019867581420035,-0.5859,negative,15,1,0,-0.06666666666666667,negative,neutral,-0.24592675641179085,negative,-0.5468326359987259
1968006658308948025,0.4215,positive,44,2,0,-0.045454545454545456,negative,neutral,-0.24919484369456768,neutral,-0.22449426352977753
1967956904707281407,0.8962,positive,27,0,1,0.037037037037037035,positive,neutral,0.09477871283888817,positive,0.9200221989303827
1967949572103344300,-0.8715,negative,15,3,0,-0.2,negative,negative,-0.47437024861574173,negative,-0.8107994273304939
1967767837436686569,0.5859,positive,40,0,1,0.025,positive,neutral,0.26581409480422735,positive,0.9040365326218307
1967715264814014856,-0.5267,negative,47,1,0,-0.02127659574468085,negative,negative,-0.9573547951877117,neutral,-0.17621246725320816
1967665151076868534,0.6486,positive,62,1,0,-0.016129032258064516,negative,neutral,0.09718023985624313,neutral,-0.37484313920140266
1967656633909367205,-0.3451,negative,25,1,0,-0.04,negative,neutral,-0.08492833003401756,positive,0.24770629405975342
1967653441536168447,-0.7579,negative,36,4,1,-0.08333333333333333,negative,negative,-0.903385479003191,negative,-0.5067792730405927
1967628771919532175,-0.2263,negative,24,1,0,-0.041666666666666664,negative,negative,-0.47583343274891376,neutral,-0.2368966080248356
1967618443005620621,0.0,neutral,10,0,0,0.0,neutral,neutral,-0.023510895669460297,neutral,0.06974641047418118
1967618280715346164,0.0,neutral,9,0,0,0.0,neutral,neutral,0.0011296458542346954,neutral,0.0800213348120451
1967618166009557086,0.0772,positive,15,0,0,0.0,neutral,neutral,0.005651276558637619,neutral,0.11697079055011272
1967618038452404430,0.0,neutral,12,0,0,0.0,neutral,neutral,-0.10436731576919556,neutral,-0.43027686327695847
1967614794405671269,-0.4404,negative,29,1,0,-0.034482758620689655,negative,neutral,0.13043001294136047,negative,-0.6229329481720924
1967609746372063581,-0.5275,negative,31,0,0,0.0,neutral,negative,-0.9050202146172523,negative,-0.9009057693183422
1967606312621232479,0.4767,positive,31,0,0,0.0,neutral,neutral,-0.10843319445848465,neutral,0.10853882879018784
1967605550646174169,-0.2263,negative,15,1,0,-0.06666666666666667,negative,neutral,-0.23452617228031158,neutral,-0.29217479936778545
1967602227394314607,-0.1154,negative,43,2,0,-0.046511627906976744,negative,neutral,-0.07287819683551788,negative,-0.5607032533735037
1967307432180449575,0.9441,positive,50,1,3,0.04,positive,neutral,0.10120847448706627,positive,0.9419442233629525
1966983266742776022,-0.7351,negative,23,2,0,-0.08695652173913043,negative,neutral,-0.1788426674902439,negative,-0.9109582202509046
1966978012660093033,0.8641,positive,60,0,1,0.016666666666666666,positive,neutral,0.21552886813879013,positive,0.6657634936273098
1966932751673696746,-0.4802,negative,56,1,0,-0.017857142857142856,negative,neutral,-0.4041162468492985,positive,0.4515649974346161
1965777429299142863,-0.8807,negative,27,5,0,-0.18518518518518517,negative,negative,-0.928413812071085,neutral,-0.45166101679205894
1965688870672187673,-0.5859,negative,48,2,0,-0.041666666666666664,negative,neutral,-0.11025539040565491,neutral,-0.1159805953502655
1965556223769764175,-0.5106,negative,30,1,0,-0.03333333333333333,negative,neutral,-0.07013439759612083,negative,-0.46619466692209244
1965544715786342673,0.7964,positive,45,0,3,0.06666666666666667,positive,neutral,0.07072714902460575,neutral,0.10089058242738247
1965417861691920419,-0.0588,negative,58,3,0,-0.05172413793103448,negative,neutral,-0.38937873765826225,neutral,-0.3159826509654522
1965114073311227996,0.5994,positive,45,0,0,0.0,neutral,neutral,0.2784568499773741,positive,0.5249882321804762
1965038670332739605,0.7269,positive,42,0,2,0.047619047619047616,positive,positive,0.8663598485291004,positive,0.5520009878091514
1964451321878368264,-0.8745,negative,24,1,0,-0.041666666666666664,negative,neutral,0.358027134090662,positive,0.6396338590420783
1964137632361042361,0.875,positive,54,0,0,0.0,neutral,neutral,0.19755775853991508,neutral,-0.1346837803721428
1964037751910564191,-0.8519,negative,37,4,1,-0.08108108108108109,negative,negative,-0.8864693064242601,negative,-0.9467171272262931
1963966906995462525,0.0,neutral,24,1,0,-0.041666666666666664,negative,negative,-0.7914461400359869,neutral,-0.18988221511244774
1962968391670534578,0.5334,positive,41,0,1,0.024390243902439025,positive,neutral,0.09091464430093765,neutral,0.3820376805961132
1962795632789278924,0.5574,positive,39,0,1,0.02564102564102564,positive,positive,0.6719877729192376,positive,0.7571883159689605
1962495514127237175,0.4389,positive,43,0,0,0.0,neutral,neutral,0.025645948946475983,positive,0.4833850897848606
1962494374551621643,-0.0772,negative,24,2,1,-0.041666666666666664,negative,neutral,0.01348455622792244,neutral,0.04193224012851715
1962494024213991807,0.0,neutral,45,0,0,0.0,neutral,neutral,-0.0014584623277187347,neutral,0.11380642745643854
1962289686044606862,0.0,neutral,34,0,0,0.0,neutral,neutral,0.09096830151975155,neutral,0.1871786266565323
1962226387646824911,-0.8641,negative,56,4,0,-0.07142857142857142,negative,neutral,-0.3302165921777487,negative,-0.9030071459710598
1962044087302840339,-0.4019,negative,70,3,0,-0.04285714285714286,negative,neutral,-0.340214254334569,neutral,0.05353366583585739
1961391228072653180,0.0772,positive,20,2,0,-0.1,negative,negative,-0.4842815715819597,neutral,-0.11259972117841244
1960640790541045818,0.7003,positive,27,0,0,0.0,neutral,neutral,0.1499616801738739,positive,0.8299559471197426
1960254638046773519,-0.2244,negative,19,1,0,-0.05263157894736842,negative,neutral,0.04566530883312225,neutral,-0.19470646232366562
1959757829062922476,0.0018,neutral,37,2,1,-0.02702702702702703,negative,neutral,0.03718350827693939,positive,0.7183082322590053
1959718232740479452,0.2263,positive,43,1,0,-0.023255813953488372,negative,neutral,-0.027401283383369446,neutral,-0.04157057777047157
1959102282768744722,0.34,positive,55,0,1,0.01818181818181818,positive,neutral,0.09806061442941427,positive,0.6596426889300346
1959019458510692550,0.3649,positive,20,1,0,-0.05,negative,neutral,0.12868336495012045,positive,0.9072523089125752
1958614954023727132,0.4404,positive,41,0,0,0.0,neutral,neutral,0.0013881660997867584,neutral,0.05908769462257624
1958232527514009800,-0.4561,negative,22,0,0,0.0,neutral,neutral,0.29440347105264664,positive,0.9729421637021005
1958184622501539872,-0.9253,negative,59,3,0,-0.05084745762711865,negative,negative,-0.9246039427816868,negative,-0.8056715903803706
1957892815448600697,0.8074,positive,48,0,2,0.041666666666666664,positive,neutral,0.10892507992684841,neutral,0.1734422668814659
1957621201360326764,-0.5859,negative,31,2,1,-0.03225806451612903,negative,neutral,0.024858295917510986,neutral,-0.42660462483763695
1957256731605487859,0.8797,positive,27,0,2,0.07407407407407407,positive,neutral,0.019395368173718452,neutral,0.04960140213370323
1957113383179739414,0.0,neutral,38,0,0,0.0,neutral,neutral,-0.008613552898168564,positive,0.8556009731255472
1957112835361685626,0.0,neutral,44,0,0,0.0,neutral,neutral,-0.05017479695379734,neutral,0.05588696710765362
1957112094366576878,0.0,neutral,36,0,0,0.0,neutral,neutral,-0.007878031581640244,neutral,0.037286534905433655
1957111573186482242,0.0,neutral,30,0,0,0.0,neutral,neutral,-0.011442933231592178,neutral,0.06375248730182648
1955234425450446920,0.0052,neutral,28,0,1,0.03571428571428571,positive,neutral,-0.17756656929850578,neutral,-0.44574892334640026
1955071900989677579,0.7351,positive,53,0,2,0.03773584905660377,positive,neutral,0.0804764972999692,neutral,0.11432388238608837
1954861397512188144,0.3182,positive,32,0,1,0.03125,positive,positive,0.754703177139163,positive,0.785980022046715
1954585106448097645,0.6523,positive,43,1,1,0.0,neutral,neutral,-0.16148211807012558,negative,-0.5917200334370136
1954519255631708243,0.0,neutral,33,0,0,0.0,neutral,positive,0.4894825853407383,positive,0.9658750866074115
1954445274723803336,0.6486,positive,44,0,0,0.0,neutral,positive,0.8204596973955631,neutral,0.2264881618320942
1954395128136687721,-0.2732,negative,48,1,0,-0.020833333333333332,negative,neutral,-0.21106715872883797,negative,-0.7284315228462219
1954270209327431734,-0.5346,negative,67,1,1,0.0,neutral,neutral,-0.2724180147051811,neutral,-0.08442798256874084
1954134805651599549,-0.0772,negative,24,0,0,0.0,neutral,neutral,-0.2072691824287176,negative,-0.9131979737430811
1954078071860138386,-0.1027,negative,22,0,0,0.0,neutral,neutral,-0.14665905013680458,negative,-0.610251858830452
1953956315346481263,-0.25,negative,35,0,0,0.0,neutral,neutral,-0.12926215678453445,negative,-0.4871771074831486
1953955854962835917,-0.6105,negative,56,1,0,-0.017857142857142856,negative,negative,-0.5859495550394058,negative,-0.8421397469937801
1953944048408178945,0.3753,positive,28,0,0,0.0,neutral,neutral,-0.3799662198871374,negative,-0.7914470452815294
1953932583902790062,0.4391,positive,24,0,0,0.0,neutral,neutral,0.026063969358801842,negative,-0.6718142358586192
1953927580257857783,-0.5448,negative,17,0,0,0.0,neutral,neutral,-0.04495421051979065,neutral,-0.23015419393777847
1953906220693110915,-0.9022,negative,28,0,0,0.0,neutral,neutral,-0.328197605907917,negative,-0.7845434108749032
1953850947836559800,0.5719,positive,40,0,0,0.0,neutral,neutral,0.04407590162009001,neutral,0.2693286146968603
1953820522711523442,0.6597,positive,31,1,0,-0.03225806451612903,negative,neutral,0.11480335518717766,neutral,0.3142792023718357
1953819081129202065,-0.6192,negative,45,3,0,-0.06666666666666667,negative,neutral,-0.27628014981746674,negative,-0.8561742370948195
1953792818113392836,-0.0258,neutral,45,2,0,-0.044444444444444446,negative,negative,-0.5137606151401997,positive,0.6057937256991863
1953741555954528636,0.8074,positive,59,0,0,0.0,neutral,neutral,0.114105723798275,positive,0.6460399590432644
1953480707029848259,0.6476,positive,25,0,2,0.08,positive,positive,0.6823506280779839,positive,0.9201049916446209
1953231276812501050,0.6249,positive,47,0,0,0.0,neutral,neutral,0.09719052538275719,neutral,0.10339436680078506
1953043288946061504,-0.0258,neutral,30,1,1,0.0,neutral,neutral,-0.4120450057089329,neutral,0.07922669127583504
1952891379803103626,0.4767,positive,30,0,0,0.0,neutral,neutral,0.13044625148177147,positive,0.9273188076913357
1952790355558223984,0.2052,positive,35,1,0,-0.02857142857142857,negative,neutral,-0.0060222335159778595,neutral,-0.037381066009402275
1952784785480290745,0.0,neutral,58,0,0,0.0,neutral,neutral,-0.08158472180366516,positive,0.5428676186129451
1952770001888285065,0.4404,positive,46,0,0,0.0,neutral,positive,0.6778027024120092,neutral,0.11553693935275078
1952527045982028179,0.0,neutral,44,0,0,0.0,neutral,neutral,0.10502699390053749,neutral,0.09608029387891293
1952398571522887872,-0.7351,negative,30,1,1,0.0,neutral,negative,-0.631534468382597,negative,-0.8396328408271074
1952359914825003060,-0.3612,negative,47,1,2,0.02127659574468085,positive,positive,0.9305797778069973,positive,0.6342219719663262
1952259668337639629,-0.3612,negative,47,1,2,0.02127659574468085,positive,positive,0.9296627920120955,positive,0.6210472630336881
1952255683312885792,0.6705,positive,46,0,1,0.021739130434782608,positive,neutral,0.017985332757234573,positive,0.8241208754479885
1950559330459169149,0.9209,positive,51,1,0,-0.0196078431372549,negative,neutral,-0.10750584304332733,negative,-0.42245418578386307
1950418399302996030,0.5859,positive,34,0,0,0.0,neutral,positive,0.5662094485014677,positive,0.8453653668984771
1950302332803047723,-0.1027,negative,39,1,0,-0.02564102564102564,negative,neutral,0.03516260161995888,neutral,-0.20683207362890244
1950256753796424155,0.8469,positive,41,0,1,0.024390243902439025,positive,positive,0.7673969687893987,positive,0.9703772194916382
1950223847891800294,0.0,neutral,10,0,0,0.0,neutral,negative,-0.33028365671634674,neutral,-0.3536199703812599
1950140209951060123,0.9403,positive,14,0,2,0.14285714285714285,positive,neutral,0.40169092640280724,positive,0.9791388104204088
1950062375551304023,0.0,neutral,17,0,0,0.0,neutral,neutral,-0.15094507485628128,negative,-0.530658395960927
1950012904419258573,0.2382,positive,11,0,1,0.09090909090909091,positive,neutral,0.155221376568079,positive,0.5756666511297226
1949435220953874560,0.7176,positive,57,0,2,0.03508771929824561,positive,neutral,0.07609301991760731,neutral,0.3837841525673866
1949254679159779442,-0.296,negative,15,0,0,0.0,neutral,neutral,-0.1679154969751835,neutral,-0.3096303790807724
1948836693420720410,0.4019,positive,39,0,0,0.0,neutral,positive,0.8889687126502395,positive,0.8483483386225998
1948806314291061079,0.743,positive,42,1,0,-0.023809523809523808,negative,neutral,0.0692960349842906,positive,0.8523622248321772
1948008576670187627,0.7184,positive,33,1,0,-0.030303030303030304,negative,neutral,0.07702365890145302,neutral,0.141572967171669
1947487358669975578,0.1406,positive,54,0,0,0.0,neutral,neutral,-0.01858094334602356,neutral,-0.07231107354164124
1947380348159201317,0.6142,positive,55,0,1,0.01818181818181818,positive,neutral,0.37578931637108326,positive,0.832103967666626
1946591675142279636,0.8271,positive,37,0,1,0.02702702702702703,positive,neutral,0.02413085103034973,neutral,0.0198211669921875
1946449444628783159,-0.2901,negative,52,0,2,0.038461538461538464,positive,neutral,0.06843446008861065,negative,-0.7893523592501879
1946317394424496269,-0.4215,negative,48,3,0,-0.0625,negative,neutral,0.11971361190080643,neutral,-0.3891024775803089
1946303386048975351,0.7633,positive,24,1,0,-0.041666666666666664,negative,neutral,0.38784002512693405,positive,0.819283707998693
1945728630186725772,0.0,neutral,45,1,1,0.0,neutral,neutral,-0.046833980828523636,neutral,-0.040013015270233154
1945653923676561917,0.0129,neutral,61,0,1,0.01639344262295082,positive,neutral,0.011380687355995178,neutral,-0.1839098408818245
1945278803632066829,0.8271,positive,24,0,0,0.0,neutral,neutral,0.006662338972091675,neutral,0.12390308827161789
1945260502516449525,0.3182,positive,41,0,1,0.024390243902439025,positive,negative,-0.5008889734745026,negative,-0.7547409282997251
1945238152051835024,-0.1531,negative,33,0,1,0.030303030303030304,positive,neutral,0.08741485327482224,positive,0.7096788538619876
1945136963117273158,-0.8677,negative,54,2,0,-0.037037037037037035,negative,neutral,0.0852357093244791,positive,0.4757357966154814
1944764222413447673,0.4019,positive,30,0,0,0.0,neutral,positive,0.6637164624407887,positive,0.8872679532505572
1944619014673908208,0.7717,positive,25,0,1,0.04,positive,neutral,0.01564439758658409,negative,-0.8582079019397497
1944201177211527232,0.8689,positive,45,0,1,0.022222222222222223,positive,positive,0.9275806518271565,positive,0.8513224476482719
1944082832617275830,0.296,positive,56,1,2,0.017857142857142856,positive,neutral,-0.2690204381942749,neutral,0.3340847082436085
1943969537755353466,0.4515,positive,42,0,0,0.0,neutral,neutral,0.11005703173577785,positive,0.5569796450436115
1943962309489242390,0.967,positive,70,0,2,0.02857142857142857,positive,neutral,0.18690269999206066,positive,0.7472994830459356
1943960544945615330,0.8832,positive,41,0,1,0.024390243902439025,positive,positive,0.6010603979229927,positive,0.9713123217225075
1942785146639221035,0.8957,positive,49,1,1,0.0,neutral,neutral,0.02666919305920601,neutral,-0.09525324404239655
1942461188995994007,0.0,neutral,23,0,0,0.0,neutral,neutral,0.0232306607067585,negative,-0.7702951729297638
1942260014384545917,-0.0772,negative,37,3,0,-0.08108108108108109,negative,neutral,0.07024002820253372,negative,-0.9149406896904111
1942228627967336454,0.4019,positive,27,1,0,-0.037037037037037035,negative,neutral,0.050175851210951805,neutral,0.20639760419726372
1942055840090845191,-0.6409,negative,26,2,0,-0.07692307692307693,negative,neutral,-0.013784658163785934,negative,-0.5554651785641909
1941986439425564754,0.0,neutral,27,0,0,0.0,neutral,neutral,0.017577266320586205,neutral,-0.3410666473209858
1941770257204445618,-0.5859,negative,31,2,0,-0.06451612903225806,negative,negative,-0.5064796935766935,negative,-0.7557819420471787
1941690767195398156,0.6369,positive,26,0,1,0.038461538461538464,positive,neutral,0.38771496433764696,positive,0.9713490894064307
1941609239396462846,-0.6969,negative,67,0,0,0.0,neutral,neutral,-0.30270514264702797,negative,-0.8783737542107701
1941366067399622952,-0.7814,negative,33,3,0,-0.09090909090909091,negative,negative,-0.7712895590811968,neutral,-0.209979847073555
1941135411486785854,0.3145,positive,20,0,1,0.05,positive,positive,0.7611992610618472,positive,0.9770948556251824
1940818917506928789,0.4019,positive,11,0,0,0.0,neutral,positive,0.8126352112740278,positive,0.8368263868615031
1940588953276678639,-0.9824,negative,60,1,2,0.016666666666666666,positive,neutral,-0.07766789197921753,negative,-0.9234021231532097
1940535046282375542,0.4019,positive,48,0,0,0.0,neutral,neutral,0.08032807894051075,neutral,0.3146751606836915
1940197516777332985,-0.5106,negative,54,2,0,-0.037037037037037035,negative,negative,-0.771508451551199,negative,-0.8727388409897685
1939741207422238955,-0.7152,negative,47,2,0,-0.0425531914893617,negative,negative,-0.5969198625534773,negative,-0.8567607384175062
1938693614290292948,0.2481,positive,41,0,1,0.024390243902439025,positive,neutral,0.16643837001174688,neutral,0.35100009152665734
1938577996069376342,-0.2481,negative,50,2,1,-0.02,negative,neutral,-0.01357974112033844,neutral,0.11024421453475952
1938245969260302660,-0.7867,negative,41,1,0,-0.024390243902439025,negative,neutral,-0.3824467398226261,negative,-0.8675014320760965
1938241872910021111,0.7407,positive,42,2,0,-0.047619047619047616,negative,neutral,-0.03724699094891548,negative,-0.6312074325978756
1938178223638253707,0.296,positive,42,1,0,-0.023809523809523808,negative,positive,0.5283341910690069,neutral,0.21820219606161118
1938032482429112687,-0.7269,negative,57,1,0,-0.017543859649122806,negative,neutral,-0.17756610363721848,negative,-0.8815660662949085
1937614128853504350,0.5538,positive,33,0,1,0.030303030303030304,positive,neutral,0.23469734098762274,positive,0.9667095344047993
1937192898916741418,0.0,neutral,29,0,1,0.034482758620689655,positive,positive,0.7529282048344612,neutral,0.2829782790504396
1936933997432733997,-0.2311,negative,56,1,0,-0.017857142857142856,negative,neutral,0.05388806201517582,neutral,-0.0424409955739975
1936800928218440124,0.6249,positive,44,0,0,0.0,neutral,neutral,0.24012675788253546,positive,0.7376838424243033
1936185710652145866,-0.9744,negative,34,1,0,-0.029411764705882353,negative,neutral,-0.12358679622411728,negative,-0.9285784643143415
1936176474035568662,-0.8779,negative,49,1,0,-0.02040816326530612,negative,neutral,-0.37739136070013046,negative,-0.8345301523804665
1935795292378742961,0.7351,positive,42,0,0,0.0,neutral,positive,0.5072932448238134,positive,0.7205982892774045
1935139435802169590,0.6369,positive,29,0,1,0.034482758620689655,positive,positive,0.7442496381700039,positive,0.857868520077318
1934239579638305063,-0.7506,negative,42,4,1,-0.07142857142857142,negative,negative,-0.8973606135696173,negative,-0.7755957935005426
1933612645925405168,0.3818,positive,26,1,0,-0.038461538461538464,negative,neutral,0.17070910148322582,positive,0.9530338393524289
1933585137851380070,-0.6486,negative,12,1,0,-0.08333333333333333,negative,negative,-0.661706630140543,negative,-0.9190781377255917
1933497718439109049,0.6288,positive,27,0,0,0.0,neutral,neutral,-0.329042574390769,negative,-0.734365620650351
1933222255749628157,0.5365,positive,37,0,1,0.02702702702702703,positive,neutral,0.04421740025281906,neutral,0.24004153907299042
1932981327126802517,-0.1531,negative,47,0,0,0.0,neutral,neutral,-0.3280409574508667,neutral,-0.0406138114631176
1932968864146731031,0.7096,positive,41,0,0,0.0,neutral,neutral,0.10527800768613815,neutral,0.054281183518469334
1932907791796064430,0.4404,positive,44,1,0,-0.022727272727272728,negative,neutral,-0.015410996973514557,neutral,0.30747184809297323
